"wage","educ","exper","black_ind","smsa_ind","region"
561.17,12,4,0,1,"NE"
209.88,12,3,0,1,"NE"
830.96,12,21,0,1,"NE"
356.13,14,31,0,1,"NE"
325.68,14,3,0,1,"NE"
204.53,15,0,0,1,"NE"
664.77,12,5,0,1,"NE"
712.25,16,39,0,1,"NE"
925.93,16,26,0,1,"NE"
445.82,15,-1,0,1,"NE"
1590.69,18,27,0,1,"NE"
997.15,18,18,0,1,"NE"
759.73,14,26,0,1,"NE"
664.77,14,25,0,1,"NE"
759.73,16,24,0,1,"NE"
151.23,13,-1,0,1,"NE"
546.06,14,12,0,1,"NE"
354.66,13,14,0,1,"NE"
957.38,12,13,0,1,"NE"
308.64,6,51,0,1,"NE"
664.77,12,21,0,1,"NE"
641.03,14,17,0,1,"NE"
874.49,9,47,0,1,"NE"
1115.86,12,35,0,1,"NE"
973.41,16,21,0,1,"NE"
949.67,16,17,0,1,"NE"
324.62,13,1,0,1,"NE"
406.62,11,22,0,1,"NE"
356.13,12,43,0,1,"NE"
522.32,12,40,0,1,"NE"
1068.38,17,25,1,1,"NE"
807.22,14,9,0,1,"NE"
783.48,16,12,0,1,"NE"
783.48,18,34,0,1,"NE"
237.42,14,1,0,1,"NE"
427.35,11,5,0,1,"NE"
213.68,13,6,0,1,"NE"
593.54,18,32,0,1,"NE"
835,17,13,0,1,"NE"
296.77,14,18,0,1,"NE"
395.06,12,15,0,1,"NE"
617.28,18,4,0,1,"NE"
790.12,12,5,0,1,"NE"
699.43,18,17,0,1,"NE"
783.48,12,31,0,1,"NE"
617.28,14,3,0,1,"NE"
388.89,14,-1,0,1,"NE"
723.03,2,31,0,1,"NE"
629.15,18,3,0,1,"NE"
548.65,12,14,0,1,"NE"
854.7,12,33,0,1,"NE"
807.22,13,7,0,1,"NE"
427.35,13,4,0,1,"NE"
759.73,12,36,0,1,"NE"
356.13,13,2,0,1,"NE"
1041.6,16,35,0,1,"NE"
331.57,12,32,0,1,"NE"
1187.08,18,8,0,1,"NE"
411.52,14,2,0,1,"NE"
402.17,10,8,0,1,"NE"
800.64,12,19,0,1,"NE"
840.46,12,17,0,1,"NE"
751.26,18,16,0,1,"NE"
498.58,7,21,0,1,"NE"
1652.42,18,23,0,1,"NE"
688.51,16,4,0,1,"NE"
973.41,12,25,0,1,"NE"
168.61,14,0,0,1,"NE"
689.96,12,28,0,1,"NE"
311.14,12,2,0,1,"NE"
334.21,12,1,0,1,"NE"
949.67,16,13,0,1,"NE"
546.06,12,30,0,1,"NE"
1258.31,18,17,0,1,"NE"
308.64,18,13,0,1,"NE"
949.67,12,23,0,1,"NE"
878.44,16,22,0,1,"NE"
949.67,14,19,0,1,"NE"
213.68,10,25,0,1,"NE"
522.32,10,45,0,1,"NE"
427.35,7,24,0,1,"NE"
1353.28,13,15,0,1,"NE"
684.02,12,12,0,1,"NE"
712.25,16,9,0,1,"NE"
878.44,18,14,0,1,"NE"
669.52,12,33,0,1,"NE"
356.13,12,19,0,1,"NE"
1661.92,18,35,0,1,"NE"
496.2,14,5,0,1,"NE"
655.27,12,26,0,1,"NE"
925.93,18,20,0,1,"NE"
246.91,10,11,0,1,"NE"
1234.57,18,7,0,1,"NE"
830.96,13,18,0,1,"NE"
216.05,10,4,0,1,"NE"
712.25,12,31,0,1,"NE"
403.61,12,5,0,1,"NE"
807.22,14,37,0,1,"NE"
473.88,12,8,0,1,"NE"
308.64,11,14,0,1,"NE"
339.51,11,7,0,1,"NE"
593.54,15,13,0,1,"NE"
403.61,13,6,0,1,"NE"
641.03,10,46,0,1,"NE"
569.8,12,10,0,1,"NE"
641.03,12,9,0,1,"NE"
902.18,11,41,0,1,"NE"
270.66,12,5,0,1,"NE"
474.83,9,38,0,1,"NE"
712.25,10,29,1,1,"NE"
427.35,15,3,1,1,"NE"
546.06,12,40,0,1,"NE"
296.77,14,7,0,1,"NE"
306.27,12,30,0,1,"NE"
593.54,16,10,0,1,"NE"
569.8,8,38,0,1,"NE"
173.31,12,2,0,1,"NE"
830.96,12,36,0,1,"NE"
617.28,12,34,0,1,"NE"
878.44,14,22,1,1,"NE"
337.62,11,7,0,1,"NE"
569.8,12,22,0,1,"NE"
522.32,12,18,0,1,"NE"
807.22,16,14,0,1,"NE"
510.45,12,20,0,1,"NE"
830.96,16,25,0,1,"NE"
1282.05,16,19,0,1,"NE"
522.32,12,41,0,1,"NE"
1092.12,16,5,0,1,"NE"
1111.11,18,27,1,1,"NE"
455.84,16,21,0,1,"NE"
308.64,8,5,0,1,"NE"
830.96,17,11,0,1,"NE"
524,9,30,0,1,"NE"
185.19,16,7,0,1,"NE"
562.93,12,2,0,1,"NE"
1068.38,18,22,0,0,"NE"
849.95,12,29,0,1,"NE"
451.09,9,16,0,1,"NE"
510.09,12,17,0,0,"NE"
593.54,12,31,0,0,"NE"
277.78,15,-1,0,1,"NE"
805.15,12,20,0,1,"NE"
357.93,12,14,0,1,"NE"
664.77,14,12,0,1,"NE"
890.31,17,24,0,1,"NE"
712.25,18,14,0,1,"NE"
474.83,12,32,0,0,"NE"
702.01,15,2,0,0,"NE"
498.58,12,25,0,0,"NE"
231.48,15,-1,0,1,"NE"
430.91,18,14,0,0,"NE"
718.99,16,15,0,0,"NE"
685.42,18,14,0,0,"NE"
522.32,12,43,0,0,"NE"
403.61,8,43,0,0,"NE"
231.48,14,12,0,0,"NE"
356.13,11,9,0,1,"NE"
593.54,14,15,0,0,"NE"
474.6,12,14,0,0,"NE"
284.9,15,6,0,0,"NE"
694.44,12,15,0,0,"NE"
474.83,12,23,0,0,"NE"
507.86,11,20,1,1,"NE"
498.58,10,44,0,1,"NE"
271,12,12,0,1,"NE"
472.46,13,3,0,0,"NE"
546.06,12,32,0,0,"NE"
593.54,12,23,0,0,"NE"
1068.38,12,25,0,0,"NE"
1733.14,16,32,0,0,"NE"
807.22,18,8,0,0,"NE"
474.83,12,18,0,1,"NE"
328.73,13,2,0,0,"NE"
773.66,16,13,0,0,"NE"
180.04,9,35,0,0,"NE"
797.65,12,30,0,1,"NE"
997.15,12,42,0,0,"NE"
333.78,11,32,0,1,"NE"
322.17,12,6,0,1,"NE"
997.15,11,39,0,1,"NE"
274.35,12,0,0,1,"NE"
284.9,9,15,0,0,"NE"
484.64,15,13,0,1,"NE"
1151.47,16,12,0,0,"NE"
1139.6,14,21,0,0,"NE"
971.28,8,43,0,1,"NE"
645.82,12,10,0,1,"NE"
279.68,11,9,1,0,"NE"
439.22,10,24,0,0,"NE"
499.19,10,29,1,0,"NE"
395.06,12,18,0,0,"NE"
320.51,12,34,0,0,"NE"
261.16,12,10,0,0,"NE"
356.13,15,9,0,1,"NE"
925.93,14,31,0,1,"NE"
154.32,12,3,0,1,"NE"
425.93,12,12,0,1,"NE"
378.09,12,8,0,1,"NE"
997.15,12,35,0,0,"NE"
1305.79,16,29,0,0,"NE"
2105.89,18,14,0,0,"NE"
451.09,12,8,0,0,"NE"
516.55,12,9,0,0,"NE"
973.41,12,27,0,1,"NE"
306.27,13,11,0,0,"NE"
347.22,14,10,0,0,"NE"
712.25,18,14,0,0,"NE"
262.35,12,14,0,0,"NE"
411.52,13,5,0,1,"NE"
997.15,12,30,0,1,"NE"
617.28,11,35,0,1,"NE"
332.38,12,10,0,1,"NE"
569.8,12,31,0,0,"NE"
284.9,13,6,0,0,"NE"
337.13,12,30,0,0,"NE"
197.53,12,6,0,0,"NE"
169.75,12,2,0,0,"NE"
641.03,13,25,0,0,"NE"
322.89,16,0,0,0,"NE"
783.48,12,32,0,1,"NE"
522.32,12,1,0,1,"NE"
536.04,14,11,0,1,"NE"
1424.5,10,49,0,1,"NE"
427.35,12,9,0,1,"NE"
712.25,11,33,0,1,"NE"
522.32,9,34,0,1,"NE"
189.93,14,5,0,1,"NE"
735.99,18,21,0,1,"NE"
237.42,9,51,0,0,"NE"
498.58,12,11,0,0,"NE"
1010.1,16,31,0,0,"NE"
1063.1,16,15,0,0,"NE"
712.25,14,22,0,0,"NE"
593.54,13,25,0,0,"NE"
1946.82,17,20,0,1,"NE"
370.37,15,2,0,1,"NE"
257.2,15,-1,0,1,"NE"
391.74,12,13,0,1,"NE"
735.99,12,29,0,1,"NE"
189.17,14,1,0,1,"NE"
310.9,12,5,0,1,"NE"
353.75,8,24,0,1,"NE"
664.77,9,31,0,1,"NE"
474.83,15,33,0,0,"NE"
534.19,12,18,0,0,"NE"
617.28,12,38,0,0,"NE"
581.67,12,21,0,0,"NE"
360.16,14,3,0,1,"NE"
874.32,12,32,0,0,"NE"
241.21,12,0,0,0,"NE"
182.5,12,4,0,0,"NE"
337.13,12,6,0,0,"NE"
427.35,12,12,0,0,"NE"
372.46,12,12,0,0,"NE"
213.68,14,1,0,0,"NE"
356.13,15,1,0,0,"NE"
451.09,14,9,0,0,"NE"
522.32,12,34,0,0,"NE"
444.44,14,17,0,1,"NE"
783.48,18,29,0,1,"NE"
712.25,12,10,0,1,"NE"
363.11,16,38,0,1,"NE"
878.44,16,17,0,1,"NE"
161.44,14,16,0,0,"NE"
1020.89,14,23,0,0,"NE"
641.03,18,6,0,0,"NE"
522.32,15,14,0,0,"NE"
712.25,12,17,0,0,"NE"
1139.6,16,13,0,1,"NE"
712.25,11,33,0,0,"NE"
474.83,18,0,0,0,"NE"
629.15,16,30,0,1,"NE"
332.38,13,15,0,1,"NE"
1187.08,17,17,0,1,"NE"
308.64,16,6,0,1,"NE"
949.67,12,20,0,1,"NE"
296.3,18,19,0,1,"NE"
712.25,16,11,0,1,"NE"
443.97,17,4,0,1,"NE"
474.83,16,5,0,1,"NE"
712.25,17,14,0,0,"NE"
379.87,12,37,0,0,"NE"
308.64,12,26,0,1,"NE"
271.6,13,12,0,1,"NE"
2374.15,16,14,0,1,"NE"
296.3,12,17,1,1,"NE"
626.92,12,7,0,0,"NE"
308.64,10,51,0,0,"NE"
1234.57,16,22,0,0,"NE"
1046.01,2,46,0,0,"NE"
940.62,18,17,0,0,"NE"
593.54,14,20,0,0,"NE"
390.55,10,47,1,1,"NE"
296.3,11,17,1,1,"NE"
270.66,11,15,1,1,"NE"
798.08,17,7,0,0,"NE"
730.86,16,24,0,0,"NE"
172.84,12,4,0,0,"NE"
261.16,12,9,0,0,"NE"
647.74,11,39,0,1,"NE"
281.75,17,15,0,1,"NE"
432.1,12,30,0,1,"NE"
366.67,12,4,0,1,"NE"
444.44,16,18,0,1,"NE"
1234.57,18,30,0,1,"NE"
189.93,14,7,1,1,"NE"
493.4,13,17,0,1,"NE"
617.28,13,19,0,1,"NE"
451.09,12,32,0,1,"NE"
230.29,12,31,0,1,"NE"
447.29,9,46,0,0,"NE"
365.46,12,17,0,1,"NE"
569.8,12,12,0,1,"NE"
98.77,6,36,0,1,"NE"
97.34,8,37,0,1,"NE"
503.91,14,11,1,1,"NE"
578.7,14,22,0,1,"NE"
418.68,16,9,0,0,"NE"
469.14,10,19,0,1,"NE"
711.06,16,14,0,1,"NE"
308.64,14,20,0,1,"NE"
592.59,12,23,0,0,"NE"
223.17,12,40,0,0,"NE"
569.8,12,8,0,0,"NE"
266.98,14,2,0,0,"NE"
735.21,16,3,0,0,"NE"
195.87,13,31,0,1,"NE"
419.75,12,17,0,1,"NE"
1234.57,18,0,0,1,"NE"
593.54,16,14,0,1,"NE"
883.19,12,16,0,1,"NE"
580.25,15,27,0,0,"NE"
237.42,8,45,0,0,"NE"
332.38,14,2,0,1,"NE"
878.44,12,28,0,1,"NE"
997.15,13,22,0,1,"NE"
664.77,18,15,0,1,"NE"
569.8,16,4,0,1,"NE"
1511.72,18,22,0,1,"NE"
950.96,12,30,0,1,"NE"
403.61,12,43,0,1,"NE"
149.38,13,15,0,1,"NE"
498.58,16,9,0,1,"NE"
1068.38,18,16,0,1,"NE"
355.46,12,12,1,0,"NE"
499.71,12,9,0,0,"NE"
479.01,12,11,0,1,"NE"
854.7,8,31,0,0,"NE"
569.8,13,17,0,0,"NE"
242.17,16,1,0,1,"NE"
593.54,12,27,0,1,"NE"
284.9,5,47,0,1,"NE"
363.11,5,48,0,1,"NE"
811.18,16,2,0,0,"NE"
830.96,12,16,0,1,"NE"
267.58,14,14,0,1,"NE"
830.96,16,3,0,1,"NE"
579.49,12,13,0,1,"NE"
621.46,10,43,0,1,"NE"
451.09,12,29,0,0,"NE"
783.48,12,27,0,0,"NE"
1068.38,18,13,0,1,"NE"
795.35,13,27,0,1,"NE"
257.2,12,5,0,1,"NE"
688.51,12,13,0,1,"NE"
844.53,10,37,0,0,"NE"
593.54,12,20,0,0,"NE"
357.74,6,38,0,0,"NE"
370.37,12,8,0,0,"NE"
309.78,11,9,0,0,"NE"
791.54,12,29,0,1,"NE"
257.2,12,4,0,1,"NE"
529.44,8,30,0,1,"NE"
593.54,9,15,0,1,"NE"
963.16,13,25,0,1,"NE"
691.36,14,13,0,1,"NE"
759.73,14,22,0,1,"NE"
664.77,14,25,0,1,"NE"
1258.31,14,18,0,1,"NE"
593.54,15,4,0,1,"NE"
403.61,3,18,0,0,"NE"
427.35,12,12,0,0,"NE"
1187.08,16,23,0,0,"NE"
415.48,11,48,0,0,"NE"
641.03,12,38,0,0,"NE"
522.32,12,17,0,0,"NE"
284.9,17,21,0,0,"NE"
377.45,7,44,0,1,"NE"
426.33,10,16,0,1,"NE"
474.83,12,11,0,1,"NE"
195.46,12,5,1,1,"NE"
1234.57,15,11,0,1,"NE"
1135.8,13,33,0,1,"NE"
764.26,14,7,0,1,"NE"
854.7,12,14,0,1,"NE"
1577.64,12,51,0,0,"NE"
961.54,12,40,0,0,"NE"
997.15,18,4,0,1,"NE"
1424.5,16,29,0,1,"NE"
274.35,12,3,0,1,"NE"
5246.91,14,14,0,0,"NE"
498.58,12,26,0,0,"NE"
658.44,12,12,0,0,"NE"
629.63,11,8,0,0,"NE"
1044.63,12,39,0,0,"NE"
379.87,12,28,0,0,"NE"
341.88,12,25,0,0,"NE"
284.9,12,6,0,0,"NE"
332.38,12,21,0,0,"NE"
997.15,14,20,0,0,"NE"
391.74,12,41,0,0,"NE"
403.61,13,14,0,0,"NE"
237.42,12,6,0,0,"NE"
593.54,12,24,0,0,"NE"
179.7,12,2,0,0,"NE"
472.79,13,4,0,0,"NE"
95.06,18,16,0,0,"NE"
474.83,17,3,0,0,"NE"
557.93,16,4,0,1,"NE"
356.13,9,9,0,1,"NE"
758.02,12,41,0,1,"NE"
480.77,9,6,0,1,"NE"
712.25,12,40,0,1,"NE"
1020.89,16,3,0,1,"NE"
363.11,12,11,0,0,"NE"
854.7,12,11,0,1,"NE"
237.42,11,45,0,1,"NE"
641.03,12,23,0,0,"NE"
166.19,13,2,0,1,"NE"
306.27,7,37,0,1,"NE"
373.93,16,1,0,1,"NE"
498.58,12,19,0,1,"NE"
284.9,16,6,0,0,"NE"
144.82,18,-1,0,0,"NE"
71.23,18,-2,0,0,"NE"
493.83,16,18,0,0,"NE"
351.51,8,21,0,0,"NE"
308.64,12,3,0,1,"NE"
987.65,12,13,0,0,"NE"
557.93,12,24,0,0,"NE"
569.14,12,44,0,0,"NE"
522.2,12,11,0,0,"NE"
427.35,14,4,0,0,"NE"
389.36,12,6,0,0,"NE"
534.19,12,27,0,0,"NE"
286.13,14,12,0,0,"NE"
261.16,13,14,0,0,"NE"
593.54,16,7,0,0,"NE"
512.82,14,18,0,0,"NE"
771.6,18,17,0,0,"NE"
403.61,16,2,0,0,"NE"
503.85,18,22,0,0,"NE"
617.28,12,35,0,0,"NE"
593.54,13,21,0,0,"NE"
720.16,8,46,0,1,"NE"
332.38,8,42,0,1,"NE"
512.82,12,23,0,1,"NE"
181.94,12,0,0,1,"NE"
146.66,12,2,0,1,"NE"
370.37,12,16,0,1,"NE"
284.9,12,13,0,1,"NE"
246.91,14,3,0,1,"NE"
419.75,17,9,0,1,"NE"
332.38,11,12,0,1,"NE"
949.67,18,30,0,0,"NE"
872.6,14,9,0,1,"NE"
1020.89,18,20,0,1,"NE"
664.77,12,37,0,1,"NE"
735.99,12,15,0,1,"NE"
848.77,10,39,0,1,"NE"
1068.38,14,29,0,1,"NE"
997.15,12,18,0,1,"NE"
712.25,10,38,0,1,"NE"
569.8,12,17,0,1,"NE"
1286.01,12,17,0,1,"NE"
1543.21,18,26,0,1,"NE"
970.02,12,29,0,1,"NE"
451.09,12,28,0,1,"NE"
759.73,12,14,0,1,"NE"
522.32,14,20,0,1,"NE"
830.96,16,19,0,1,"NE"
664.77,12,24,0,1,"NE"
356.13,14,21,1,1,"NE"
462.96,12,4,0,1,"NE"
522.32,11,45,1,1,"NE"
522.32,14,20,0,1,"NE"
747.86,18,20,0,1,"NE"
403.61,12,11,0,1,"NE"
1424.5,12,28,0,1,"NE"
522.32,12,27,0,1,"NE"
434.47,10,10,0,1,"NE"
478.4,13,44,0,1,"NE"
2541.76,11,44,0,1,"NE"
356.13,14,34,1,1,"NE"
1331.03,17,14,0,1,"NE"
1305.79,16,9,0,1,"NE"
546.06,18,10,0,1,"NE"
830.96,18,17,0,1,"NE"
593.54,12,23,0,1,"NE"
759.73,13,7,0,1,"NE"
1187.08,12,23,0,1,"NE"
1175.78,17,21,0,1,"NE"
557.93,12,29,0,1,"NE"
783.48,12,37,0,1,"NE"
543.21,10,11,0,1,"NE"
759.73,12,28,0,1,"NE"
665.55,12,38,0,1,"NE"
528.51,12,5,0,1,"NE"
335.38,12,3,0,1,"NE"
356.13,12,39,0,1,"NE"
1329.53,16,39,0,1,"NE"
848.77,17,16,0,1,"NE"
493.83,17,23,0,1,"NE"
474.83,16,15,0,1,"NE"
712.25,18,12,0,1,"NE"
1424.5,17,26,0,1,"NE"
944.92,18,12,0,1,"NE"
2255.46,18,21,0,1,"NE"
2374.15,13,19,0,1,"NE"
949.67,12,17,0,1,"NE"
759.73,12,31,0,1,"NE"
593.54,12,6,0,1,"NE"
522.32,13,41,0,1,"NE"
123.46,10,13,0,1,"NE"
308.64,12,11,0,1,"NE"
557.93,12,12,0,1,"NE"
759.07,8,34,0,1,"NE"
617.28,12,36,0,1,"NE"
379.87,8,50,0,1,"NE"
902.18,14,20,0,1,"NE"
949.67,11,39,0,1,"NE"
830.96,12,20,0,1,"NE"
1282.05,15,25,0,1,"NE"
802.47,12,24,0,1,"NE"
2089.27,17,29,0,1,"NE"
712.25,12,34,0,1,"NE"
610.49,13,12,1,1,"NE"
842.83,12,21,0,1,"NE"
783.48,12,38,0,1,"NE"
783.48,15,5,0,1,"NE"
205.76,14,1,0,1,"NE"
116.96,13,1,0,1,"NE"
1068.38,12,19,0,1,"NE"
949.67,18,23,0,1,"NE"
356.13,12,42,0,1,"NE"
691.36,12,28,0,1,"NE"
206.55,15,2,0,1,"NE"
313.79,12,3,0,1,"NE"
997.15,18,6,0,1,"NE"
1068.38,12,23,0,1,"NE"
735.99,12,26,0,1,"NE"
118.71,16,41,1,1,"NE"
1271.96,12,29,0,1,"NE"
918.38,9,16,0,1,"NE"
445.63,10,40,0,1,"NE"
498.58,12,3,0,1,"NE"
641.03,12,22,0,1,"NE"
962.96,15,25,0,1,"NE"
166.19,4,32,0,1,"NE"
427.35,14,4,0,1,"NE"
868.95,16,4,0,1,"NE"
444.44,12,14,0,1,"NE"
271.6,12,24,0,1,"NE"
546.06,2,16,0,1,"NE"
759.73,16,16,0,1,"NE"
830.96,18,17,0,1,"NE"
427.35,12,10,0,1,"NE"
2374.15,16,10,0,1,"NE"
481.96,18,24,0,1,"NE"
439.81,15,-2,0,1,"NE"
593.54,12,11,0,1,"NE"
199.91,16,3,0,1,"NE"
320.51,12,39,0,1,"NE"
474.83,14,14,0,1,"NE"
356.13,12,12,0,1,"NE"
522.32,12,32,0,1,"NE"
498.58,14,24,0,1,"NE"
462.96,11,23,0,1,"NE"
843.83,17,34,0,1,"NE"
1115.86,16,8,0,1,"NE"
830.96,12,43,0,1,"NE"
379.84,9,36,0,1,"NE"
888.83,10,46,0,1,"NE"
593.54,12,22,0,1,"NE"
643,12,22,1,1,"NE"
555.56,10,25,1,1,"NE"
641.03,14,20,0,1,"NE"
569.8,12,18,0,1,"NE"
1305.79,12,22,0,1,"NE"
1198.96,18,12,0,1,"NE"
522.32,12,23,0,1,"NE"
819.52,12,35,0,1,"NE"
704.44,10,46,0,1,"NE"
1187.08,12,43,0,1,"NE"
2374.15,16,31,0,1,"NE"
1068.38,15,31,0,1,"NE"
771.6,12,16,0,1,"NE"
403.61,12,8,0,1,"NE"
391.74,12,43,0,1,"NE"
393.14,12,7,0,1,"NE"
876.07,13,26,0,1,"NE"
1258.31,12,22,0,1,"NE"
189.93,12,1,0,1,"NE"
688.51,15,4,0,1,"NE"
1156.22,12,25,0,1,"NE"
664.77,12,30,0,1,"NE"
427.35,12,8,0,1,"NE"
555.56,11,29,1,1,"NE"
246.91,12,3,1,1,"NE"
427.35,12,38,1,1,"NE"
379.87,12,4,0,1,"NE"
1139.6,15,12,1,1,"NE"
352.73,11,13,0,1,"NE"
1305.79,12,41,0,1,"NE"
783.48,11,21,0,1,"NE"
246.91,10,7,0,1,"NE"
237.42,12,16,1,1,"NE"
830.96,14,17,0,1,"NE"
679.01,8,41,0,1,"NE"
379.87,12,17,0,1,"NE"
299.03,12,3,0,1,"NE"
689.53,11,38,0,1,"NE"
949.67,16,15,0,1,"NE"
1424.5,16,29,0,1,"NE"
617.28,18,9,0,1,"NE"
826.21,12,22,0,1,"NE"
652.9,12,37,0,1,"NE"
296.77,12,7,1,1,"NE"
712.25,10,34,1,1,"NE"
823.05,12,35,1,1,"NE"
237.42,4,41,0,1,"NE"
617.28,11,31,0,1,"NE"
830.96,18,19,0,1,"NE"
498.58,12,46,0,1,"NE"
484.14,16,5,0,1,"NE"
1234.57,12,20,0,1,"NE"
1424.5,12,37,0,1,"NE"
1851.85,18,-1,0,1,"NE"
3806.58,16,-1,0,1,"NE"
193.49,13,7,0,1,"NE"
997.15,18,4,0,1,"NE"
735.99,13,28,0,1,"NE"
403.61,14,6,0,1,"NE"
327.54,16,2,0,1,"NE"
830.96,12,6,0,1,"NE"
1469.72,12,14,0,1,"NE"
2374.15,18,10,0,1,"NE"
712.25,13,17,0,1,"NE"
474.83,12,20,0,1,"NE"
641.03,12,19,0,1,"NE"
1827.16,17,17,0,1,"NE"
1424.5,16,41,0,1,"NE"
830.96,16,18,0,1,"NE"
759.73,18,17,0,1,"NE"
1068.38,16,33,0,1,"NE"
1424.5,14,47,0,1,"NE"
617.28,15,2,0,1,"NE"
664.77,11,43,0,1,"NE"
493.83,14,0,0,1,"NE"
918.75,18,15,0,1,"NE"
427.16,12,3,0,1,"NE"
294.16,12,1,0,1,"NE"
937.8,16,28,1,1,"NE"
522.32,12,45,0,1,"NE"
451.09,13,8,0,1,"NE"
617.28,13,8,1,1,"NE"
432.1,13,18,1,1,"NE"
154.32,12,11,0,1,"NE"
173.31,7,16,0,1,"NE"
759.73,12,14,0,1,"NE"
1044.63,16,33,0,1,"NE"
1661.92,16,23,0,1,"NE"
385.8,15,-1,0,1,"NE"
320.51,12,14,1,1,"NE"
106.84,12,1,1,1,"NE"
368,15,15,1,1,"NE"
339.51,12,26,1,1,"NE"
237.42,12,1,0,1,"NE"
474.83,12,8,1,1,"NE"
949.67,10,36,1,1,"NE"
593.54,6,26,0,1,"NE"
472.36,16,5,0,1,"NE"
622.03,6,26,1,1,"NE"
522.32,16,8,0,1,"NE"
626.78,14,4,0,1,"NE"
403.61,12,4,1,1,"NE"
427.35,12,43,0,1,"NE"
617.28,18,16,0,1,"NE"
1187.08,16,6,0,1,"NE"
902.18,10,24,0,1,"NE"
1187.08,16,27,0,1,"NE"
1135.8,12,35,0,1,"NE"
427.35,10,10,0,1,"NE"
712.25,12,24,1,1,"NE"
246.2,14,28,1,1,"NE"
1495.73,14,11,1,1,"NE"
848.77,14,10,0,1,"NE"
189.93,12,15,1,1,"NE"
552.14,9,39,0,1,"NE"
830.96,16,5,0,1,"NE"
1372.27,16,14,0,1,"NE"
546.06,18,7,0,1,"NE"
664.77,15,12,0,1,"NE"
641.03,13,30,0,1,"NE"
1780.63,16,10,0,1,"NE"
1044.63,12,29,0,1,"NE"
537.27,16,28,0,1,"NE"
1424.5,12,34,0,1,"NE"
1105.97,18,19,0,1,"NE"
456.91,11,13,0,1,"NE"
657.64,16,17,0,1,"NE"
1068.38,16,17,0,1,"NE"
1495.73,16,15,0,1,"NE"
830.96,16,8,0,1,"NE"
546.06,14,44,0,1,"NE"
370.37,11,12,0,1,"NE"
379.87,16,17,0,1,"NE"
731.24,16,6,1,1,"NE"
308.64,12,32,0,1,"NE"
617.28,13,11,0,1,"NE"
474.83,10,9,0,1,"NE"
1187.08,18,18,0,1,"NE"
1369.9,17,17,0,1,"NE"
1780.63,16,19,0,1,"NE"
1068.38,16,13,1,1,"NE"
1068.38,18,4,0,1,"NE"
569.8,10,26,0,1,"NE"
593.54,8,44,0,1,"NE"
664.77,12,41,1,1,"NE"
379.87,12,44,0,1,"NE"
498.58,12,7,0,1,"NE"
712.25,12,24,1,1,"NE"
246.3,11,14,1,1,"NE"
1155.77,12,33,0,1,"NE"
284.9,6,16,0,1,"NE"
123.46,12,6,0,1,"NE"
997.15,12,16,0,1,"NE"
253.24,11,5,0,1,"NE"
356.13,12,3,0,1,"NE"
593.54,5,41,0,1,"NE"
411.52,12,10,0,1,"NE"
303.89,2,36,0,1,"NE"
273.03,12,35,0,1,"NE"
403.61,14,16,1,1,"NE"
344.25,13,4,0,1,"NE"
284.9,10,10,0,1,"NE"
641.03,16,14,0,1,"NE"
2374.15,18,20,0,1,"NE"
2469.11,17,21,0,1,"NE"
729.52,12,22,0,1,"NE"
569.8,17,35,0,1,"NE"
546.06,16,5,0,1,"NE"
205.76,16,0,0,1,"NE"
712.25,12,33,0,1,"NE"
712.25,15,14,0,1,"NE"
1929.96,17,31,0,1,"NE"
835.26,16,1,0,1,"NE"
474.83,12,44,0,1,"NE"
1282.05,18,9,0,1,"NE"
2051.04,18,11,0,1,"NE"
949.67,11,28,0,1,"NE"
1197.2,16,37,0,1,"NE"
333.33,16,-1,0,1,"NE"
854.7,12,24,0,1,"NE"
953.94,13,47,0,1,"NE"
1118.23,12,31,0,1,"NE"
668.72,16,31,0,1,"NE"
1187.08,16,3,0,1,"NE"
1187.08,18,38,0,1,"NE"
474.83,16,39,0,1,"NE"
200.2,12,4,0,1,"NE"
1694.5,18,11,0,1,"NE"
2255.46,15,7,0,1,"NE"
522.32,10,43,0,1,"NE"
878.44,14,6,0,1,"NE"
890.31,15,18,0,1,"NE"
498.58,12,20,1,1,"NE"
830.96,12,32,0,1,"NE"
497.86,18,14,0,1,"NE"
668.72,12,44,0,1,"NE"
284.9,12,19,0,1,"NE"
332.38,8,37,1,1,"NE"
1187.08,16,14,0,1,"NE"
2374.15,16,17,0,1,"NE"
332.38,16,3,0,1,"NE"
474.83,12,33,0,1,"NE"
427.35,14,1,0,1,"NE"
878.44,12,9,0,1,"NE"
949.67,16,20,0,1,"NE"
1020.89,18,31,0,1,"NE"
1187.08,16,7,0,1,"NE"
1039.89,17,41,0,1,"NE"
2374.15,18,19,0,1,"NE"
308.64,13,0,1,1,"NE"
909.68,12,30,0,1,"NE"
848.77,12,4,0,1,"NE"
1668.34,12,10,0,1,"NE"
478.63,16,45,0,1,"NE"
403.61,12,47,0,1,"NE"
641.03,10,36,0,1,"NE"
403.29,10,5,0,1,"NE"
522.32,12,29,0,1,"NE"
1517.79,12,29,0,1,"NE"
816.07,12,3,0,1,"NE"
498.58,16,42,0,1,"NE"
296.77,12,27,1,1,"NE"
569.8,12,38,0,1,"NE"
593.54,14,30,0,1,"NE"
740.74,18,20,0,1,"NE"
1209.37,10,44,0,1,"NE"
783.48,12,20,0,1,"NE"
925.93,12,28,0,1,"NE"
462.96,12,13,0,1,"NE"
